true_y	pred_y	pred_probe
1	1	0.08920695636716236
1	1	0.09966862663911413
1	1	0.10142393155908436
1	1	0.14714228752889247
1	1	0.12646247734672567
1	1	0.1262839314486136
1	1	0.10209360340480944
1	0	0.8416614840890624
1	1	0.2539874289627492
1	1	0.15253458720990287
1	1	0.1601537121587142
1	1	0.11130767506720451
1	1	0.11547816310617254
1	1	0.111920629044164
1	1	0.17391769020208903
1	1	0.21173482282776168
1	1	0.11110701891011998
1	1	0.09966852096138135
1	1	0.14888736556107363
1	1	0.1774881795115727
1	0	0.9021238235604961
1	1	0.14569654927967857
1	1	0.11329421197005973
1	1	0.11510113432635372
1	1	0.10375582323996868
1	1	0.09890767087759922
1	1	0.10039110828792175
1	1	0.10191280521400303
1	1	0.09996962889624439
1	1	0.09744571412002623
1	1	0.09444926462686887
1	1	0.12868757435022948
1	1	0.10432677010461588
1	1	0.14090904166838325
1	1	0.17280581746612067
1	0	0.8796703676374881
1	1	0.1480345152195054
1	1	0.10138644792648277
1	1	0.09721251798700803
1	1	0.09571859933431681
1	0	0.6995763003655708
1	1	0.11679661770489225
1	1	0.11858196650028419
1	1	0.13400894603644609
1	1	0.14702987231897313
1	1	0.17253803033253645
1	1	0.1480830861911775
1	1	0.19625279552848507
1	1	0.12812756416137738
1	1	0.1807080626047437
0	0	0.9141891730868581
1	1	0.17918948417472158
1	0	0.5155912642517276
1	1	0.3961913858154781
1	1	0.37573296297103764
1	1	0.26443996921386415
1	1	0.21628564502681236
1	1	0.1884517139046743
1	1	0.1888076502520628
1	1	0.23040489670534292
1	1	0.24080870742850924
1	1	0.2019295899329261
1	1	0.2346716795421263
1	1	0.19668904487647676
1	0	0.9145233695813052
1	1	0.1542094323897455
1	1	0.2672686953156165
1	1	0.15916327901676985
1	1	0.13152465742308062
1	1	0.1660678925048361
1	1	0.2455203538191344
1	1	0.16790330153404198
1	1	0.13251957751476606
1	1	0.35457601624649804
1	0	0.7550573656323293
1	1	0.19955441473915314
1	1	0.20081286489055084
1	1	0.15815398503061218
1	1	0.18996767438850815
1	1	0.2859708322269908
1	0	0.7025428670516919
1	1	0.21843554473069537
1	1	0.40464392566816165
1	0	0.9340229812203646
1	0	0.6533239251944674
1	1	0.2521713442779904
1	1	0.2134988630922191
1	1	0.3858679784392255
1	1	0.2334340864692681
1	0	0.5471232928768047
1	1	0.2319619736157078
1	0	0.9203172249241968
1	0	0.6746947424133592
1	1	0.26411221950242336
1	1	0.2541692834143403
1	1	0.27512342227652564
1	1	0.22849071964219325
1	1	0.19822531034662227
1	1	0.13062003921692478
1	1	0.1340531497145524
1	1	0.13136535888226786
1	1	0.3730459186303532
1	1	0.23091057149636296
1	1	0.21492696362089747
1	1	0.30640101396473307
1	1	0.1611556500445367
1	1	0.25889474993416794
1	1	0.16861364031973824
1	1	0.11054708048839157
1	1	0.09931032868888623
1	1	0.10987680191504057
1	1	0.1039923622994775
1	1	0.1061008983720686
1	1	0.11992355562379764
1	1	0.09944729301569255
1	1	0.19590295815907743
1	1	0.2572706518700245
1	1	0.17076122509375424
1	1	0.10304502722654585
1	1	0.09527416315050896
1	1	0.10879878859449055
1	1	0.09882810534176878
1	1	0.09914269703303225
1	1	0.09974753494428656
1	1	0.09353334983303563
1	1	0.1134023503950411
1	1	0.10572652960926032
1	1	0.13346066475420415
1	1	0.12706914877048692
1	1	0.11177560365274797
1	1	0.11353096510811489
1	1	0.10027353015657203
1	1	0.09963480406228153
1	1	0.09522588777956975
1	1	0.10823544005002794
1	1	0.10001091456376687
1	1	0.10859412366976906
1	1	0.0983049169565201
1	1	0.11693515651931252
1	1	0.10221544807433602
1	1	0.11629826702116619
1	1	0.11609934098305941
1	1	0.1572593144932567
1	1	0.12540519283812823
1	1	0.10517602429086215
1	1	0.10628001369231432
1	1	0.11160733932241584
1	1	0.10080636569486079
1	1	0.15913284808741646
1	1	0.14520233091094026
1	1	0.10535256447916641
1	1	0.1094800873953371
1	1	0.11668920838613861
1	1	0.10821526514579827
1	1	0.17815180324712387
1	1	0.13430471803230215
1	1	0.13350813153290209
1	1	0.11831773612334873
1	1	0.11195090665434648
1	1	0.09720410650324862
1	1	0.1125042016936969
1	1	0.09128839358772689
1	1	0.09441942219015398
1	1	0.09827327045759782
1	1	0.09370858172820473
1	1	0.09592444148940737
1	1	0.09288081846789142
1	1	0.13244277961199202
1	1	0.17066721727307665
1	1	0.10798680637183711
1	1	0.10719046508349095
1	1	0.09855833664318248
1	1	0.10251806658654561
1	1	0.09877248207155753
1	1	0.11104177391035674
1	1	0.09857376362013248
1	1	0.11320976039888397
1	1	0.19480953226213293
1	1	0.13816557072952862
1	1	0.17980593084182728
1	1	0.20760991529273165
1	1	0.38944245158235247
1	1	0.2654628201580249
1	1	0.10603024774808179
1	1	0.19155309817388
1	1	0.23166807754260266
1	1	0.34972026977645954
0	0	0.9381655627732229
1	1	0.37953105003633836
0	0	0.9425362340940691
1	1	0.28602151381765684
1	1	0.2344687105465033
1	1	0.17024119666457216
1	0	0.5592165326936963
1	1	0.33858142412723713
1	1	0.2967299518366675
1	1	0.1674327731647317
1	1	0.13845931826614333
1	1	0.17855624935442627
1	1	0.1809263226986042
1	1	0.13827256282433398
1	1	0.1450424598025587
1	1	0.14549776708813145
1	1	0.13200921284560474
1	1	0.09367597150259277
1	1	0.10855573016008391
1	1	0.10896140289419054
1	1	0.10997162818002049
1	1	0.11789343707005429
1	1	0.10296373148870996
1	1	0.11328164529620799
1	1	0.09664775764791511
1	1	0.1095876052538668
1	1	0.09311928790570301
1	1	0.0986724215668826
1	1	0.10428532607352026
1	1	0.152380674201819
1	1	0.21637799734336294
1	1	0.18374615010470108
1	1	0.13758420559280415
1	1	0.14640765723557714
1	1	0.13855530595764376
1	1	0.1169340406974293
1	1	0.13228408290879645
1	1	0.10143458415332574
1	1	0.10412471662212142
1	1	0.10310600254951385
1	1	0.13604773344961618
1	1	0.11455652762790491
1	1	0.11351522860042296
1	1	0.10333230080219125
1	1	0.10689695976948232
1	1	0.11306559548527906
1	1	0.11149615576848493
1	1	0.12124927640171745
1	1	0.08987006834844935
1	1	0.09446320884006676
1	1	0.09538741237453274
1	1	0.09318531167293809
1	1	0.10759267614266077
1	1	0.10976791963269317
1	1	0.10736799111257789
1	1	0.1068578012576854
1	1	0.09668825825006244
1	1	0.10164975370674934
1	1	0.10138895684175886
1	1	0.12344486899733798
1	1	0.09734503627620061
1	1	0.11444765212273378
1	1	0.13280121642682907
1	1	0.1345642504876341
1	1	0.12270392663982754
1	1	0.16332080006202276
1	1	0.10792973544971496
1	0	0.853832348003675
1	1	0.09841793546749589
1	1	0.10326230466347863
1	1	0.10183529332041452
1	1	0.10053939287142821
1	1	0.1044442073236832
1	1	0.11304388055639303
1	1	0.13989192299933462
1	1	0.11398190306239842
1	1	0.10265830789458508
1	1	0.13720861685782804
1	0	0.8719350753569778
1	1	0.11562118977048164
1	1	0.12528135644392058
1	1	0.210743536459006
1	1	0.17111307775377838
1	1	0.2245852381760668
1	1	0.23648812151858745
1	1	0.1649873050843893
1	1	0.11909624740260549
1	1	0.10558981300472536
1	1	0.10074486879909672
1	1	0.10800285561865741
1	1	0.09501764624170128
1	1	0.09715440877300774
1	1	0.09418522580809974
1	1	0.09300168069044257
1	1	0.10328847866200408
1	1	0.13118118202911389
1	1	0.12226704102842323
1	1	0.11703747272065812
1	1	0.10854258296456609
1	1	0.09316522391277537
1	1	0.1070062415291616
1	1	0.09907344661055828
1	1	0.1261454442160892
1	0	0.851558379351927
1	1	0.11764234747694347
1	1	0.161460436980994
1	1	0.11892027646065173
1	1	0.1644561748738872
1	0	0.9234535193893764
1	1	0.4741379203801187
1	1	0.3196326152788431
1	1	0.10588899173165178
1	1	0.10122425706572025
1	1	0.14123306493027998
1	1	0.1742018740833079
1	1	0.11564647104915882
1	1	0.11646617057322894
1	1	0.11561637441440309
1	1	0.11558946756843591
1	1	0.118769303672425
1	0	0.8070501453645801
1	1	0.10256654631562045
1	1	0.10452123744984931
1	1	0.09870298845229042
1	1	0.09225426759523303
1	1	0.08864220307051174
1	0	0.7503736012402595
1	1	0.10386569252947064
1	1	0.11363899440163927
1	1	0.1157589322966357
1	1	0.12165082526948567
1	1	0.1582994345017288
1	1	0.15092191745066397
1	1	0.2372573106755954
1	1	0.4521433791216939
1	0	0.9289466259162836
1	0	0.9034582562596205
1	1	0.45813931024279775
1	1	0.26478209680136056
1	1	0.1544450862446206
1	1	0.19061603266198612
1	0	0.8929163678841554
1	1	0.11854449769319975
1	1	0.14943197457874058
1	1	0.12127688219459265
1	1	0.11652791311163468
1	1	0.12354581725629388
1	1	0.11031135244336354
1	1	0.11797367113668844
1	1	0.12088767882301754
1	1	0.11885850891609362
1	1	0.10035829677530961
1	1	0.11715454156683724
1	1	0.10935736246577699
1	1	0.10946539316098247
1	1	0.10723382316605212
1	1	0.12135245701158248
1	1	0.10414091375090262
1	1	0.13243089154845766
1	1	0.16120241741782926
1	1	0.10779574329252306
1	1	0.09880293543643648
1	1	0.1006166204806207
1	1	0.09200386580412534
1	1	0.10079289558318216
1	1	0.09311888184290928
1	1	0.09193535374593442
1	1	0.09039098276315294
1	1	0.08768181344376258
1	0	0.9068968104128166
1	1	0.28401965344272273
1	0	0.9006593840688908
1	0	0.6658040470953333
1	1	0.21358192902323703
1	1	0.11713362045094944
1	1	0.12323134448224904
1	1	0.10957100357059413
1	1	0.12604680289872894
1	0	0.7733477696694209
1	1	0.10587460709802465
1	1	0.13065966043532673
1	1	0.14627098172260988
1	0	0.867215232335708
1	1	0.1788731099565164
1	1	0.1087497114659417
1	1	0.10813674883933311
1	1	0.10758033928628263
1	1	0.11447545724883168
1	1	0.11767143799459479
1	1	0.1204343620959154
1	1	0.1449189920637587
1	0	0.9005523548887211
1	1	0.13950681046071778
1	1	0.133416478267825
1	1	0.10968608614315378
1	1	0.10699057420041014
1	1	0.10839077932401608
1	1	0.11112668986705376
1	1	0.13348556757895957
1	1	0.1325502102733086
1	1	0.11392503123816022
1	1	0.13051427453478082
1	1	0.11305497350011628
1	1	0.2172557924793822
1	0	0.9052361388253364
1	1	0.10546201450004733
1	1	0.12467752085815009
1	1	0.12357278476860878
1	1	0.14226078393898067
1	1	0.11006184643321226
1	1	0.12558468600553774
1	1	0.12821008345193263
1	1	0.25930106195352143
1	0	0.9389195120864092
