true_y	pred_y	pred_probe
1	0	0.7949652589208787
1	0	0.7623198012749917
1	0	0.634349990058835
1	0	0.9337973554746483
1	0	0.7221499701319405
1	0	0.8395461023714654
1	0	0.9193785713273241
1	0	0.8791727988900381
1	0	0.8458260681601507
1	0	0.8832759807855162
0	0	0.9013157663157356
1	0	0.5479477212451062
1	0	0.802681163900941
1	0	0.8837595454782488
1	0	0.704311774765388
1	0	0.7545909997729981
1	0	0.8754133020976813
1	0	0.879997758378172
1	0	0.5020948600938796
1	0	0.7240528267339869
1	0	0.798304762228834
1	0	0.679413518369341
1	0	0.6431757193650747
1	0	0.5812198820523791
1	0	0.515064880240294
1	0	0.5645016903401434
1	0	0.897714270496985
1	0	0.9414479786783752
1	0	0.8771835724361157
1	0	0.6180053218065235
1	0	0.9303006846193987
1	0	0.9388086795414657
1	1	0.38995829248269265
1	1	0.4254111564514289
1	0	0.7717628688145166
1	0	0.9125073537627254
1	0	0.8578752550518096
0	0	0.6640611877964174
1	0	0.7621785209254006
1	0	0.8485125160012426
1	0	0.728416763816232
1	0	0.7143895994605844
1	0	0.9121577944388585
1	0	0.7961758871138377
1	0	0.7998165604019893
0	0	0.945517256543803
1	0	0.8943103500399149
1	0	0.9352058443688714
1	0	0.9104355226066767
1	0	0.9216691836076674
1	0	0.8908367278583069
1	0	0.9405271302619255
1	0	0.9120332323102671
1	0	0.7979134311850209
1	0	0.7517313487305739
1	0	0.7647939712688564
1	1	0.4779780203058537
1	0	0.9407791468662084
1	0	0.8075102907577749
1	0	0.5411545972530111
1	0	0.7931386859081371
1	0	0.8442807333196714
1	0	0.606858460714559
1	0	0.7532497999980806
1	0	0.8190779150338672
1	0	0.7373574669398345
1	0	0.6018392543786477
1	0	0.6796834906843885
1	0	0.8429478195235407
0	0	0.6917974251170829
0	0	0.9328387459776761
1	0	0.6573416089022159
0	0	0.8761347649283517
1	0	0.7416312695587164
1	0	0.7318955643078869
1	0	0.8627276430128801
1	0	0.8436343494258404
1	0	0.8526494971178366
1	0	0.88196674325563
1	0	0.7189420419784578
1	0	0.8899841677462919
1	0	0.524831085089692
1	0	0.9452612401911666
1	0	0.7669177551978977
1	0	0.789492606966227
1	0	0.5852851179266856
1	0	0.5929705023970611
1	0	0.645689623437198
1	0	0.7623434900305641
1	0	0.7711177977840655
1	0	0.6805543643280743
1	0	0.6983683894078516
1	0	0.694387856055265
1	0	0.920914622629943
1	0	0.8622499096648037
1	0	0.9367296123912596
0	0	0.9428517598546875
1	0	0.9321191281878974
1	0	0.8435488496103001
1	0	0.8548615152685384
1	0	0.835323547218124
1	0	0.7446328574912331
1	0	0.8698760036638412
1	0	0.8062847590917526
1	0	0.856185078121569
1	0	0.7463707135729193
1	0	0.8897458470157218
1	0	0.879748086604495
1	0	0.7326714909347386
1	1	0.4711529958215932
1	1	0.3679289455581787
1	1	0.28683462797740233
1	0	0.5382917162495267
1	1	0.41676376953114347
1	0	0.6920444955461922
1	1	0.3806692726342792
1	0	0.5896344195231737
1	0	0.6600249359979988
1	1	0.42941630904371764
1	0	0.7959204959621765
1	1	0.376959865212773
1	0	0.640602877226823
0	0	0.7987889505488264
1	1	0.4126514964315201
1	0	0.8982121424104222
1	0	0.579515888182593
1	1	0.36685608629469457
1	0	0.5892792267735152
1	0	0.5288562978792954
1	1	0.4966474968377276
1	0	0.817284002053438
1	0	0.6553634074296416
1	0	0.8346329997482356
1	0	0.7345192304806805
1	0	0.6129775841302526
1	1	0.4576445629312783
1	0	0.7010019576068092
1	0	0.5064915969371362
1	0	0.8174328812319256
1	0	0.7229244250317708
1	0	0.5333296815115554
1	0	0.6215916812660485
1	0	0.7988339234380869
0	0	0.9036722208966805
1	0	0.6107499522365087
1	1	0.4093498746018496
1	0	0.5351913752783152
1	1	0.341519767534763
1	0	0.717038005582353
1	0	0.9374414472176634
1	0	0.6244896839711302
1	0	0.8920133542744604
1	0	0.8876139310816833
1	0	0.5718205067934364
1	0	0.5154287024695795
1	0	0.7963202115511925
1	0	0.5553593003464258
1	0	0.7027928150852292
1	0	0.6251675624951564
1	0	0.5878466646947736
1	0	0.5115422667329406
1	0	0.7140063970667887
1	0	0.5559574287873291
1	0	0.7735367989428108
1	0	0.619236422615607
1	0	0.657733029292831
1	0	0.635096977482448
1	0	0.5272820934694611
1	1	0.26519738263794634
1	1	0.4180944372933465
1	1	0.3380244671401833
1	1	0.35411446393298995
1	0	0.7759293256857305
1	1	0.08673747197324078
1	1	0.088965189319409
1	1	0.11159151930223354
1	1	0.12689956111339706
1	1	0.08638360375282017
1	1	0.10757817284482463
1	1	0.08541228710746751
1	1	0.10396792718676628
1	0	0.7830033302959785
1	1	0.08675860183371142
1	1	0.10068792352837586
1	1	0.263482648210157
1	1	0.08604283704571958
1	1	0.11979129483139261
1	1	0.1112991002671827
1	1	0.08571874971976834
1	1	0.09845458458606715
1	1	0.12177309145723769
1	1	0.10551108439358492
1	1	0.08955048875130378
1	1	0.13703794489813415
1	1	0.10502085431330521
1	1	0.10603486799475093
1	1	0.08460964296798046
1	1	0.09060666477583834
1	1	0.08567988947923455
1	1	0.09477900043981924
1	1	0.17445042651789666
1	1	0.08520787474008717
1	1	0.09305243048552958
1	1	0.12679814229718966
1	1	0.08662457547528801
1	1	0.11287408937433163
1	1	0.08664181119369507
1	1	0.11752771162840847
1	0	0.6306152308748347
1	1	0.08639314606076787
1	1	0.08675225324517188
1	1	0.18986163509950982
1	0	0.675295007938074
1	1	0.11961505752287982
1	1	0.11759103174662766
1	1	0.09937940749001095
1	1	0.09513487431330436
1	1	0.16065216469931398
1	1	0.08693453950221564
1	1	0.08424710411547343
1	1	0.08527830878929621
1	1	0.1802622115251442
1	1	0.09473426826443498
1	1	0.19489588164335303
1	1	0.10635924250035389
1	1	0.10993388976928842
1	1	0.18209948963080647
1	1	0.08887942254665726
1	1	0.09101985467435536
1	1	0.11565115079522459
1	1	0.10455006952327395
1	1	0.10235210113172333
1	1	0.13357611002181602
1	1	0.09680852014801156
1	0	0.5502377663205327
1	1	0.11880265672360268
1	1	0.11750141189122942
