true_y	pred_y	pred_probe
1	1	0.07328361027012409
1	1	0.07415888307310248
1	1	0.07350394875918831
1	1	0.07514233147135285
1	1	0.07714176899110192
1	1	0.07517973153051705
1	1	0.08034593488497077
1	1	0.1060030064342612
1	1	0.1572746458876909
1	1	0.15486831240577936
1	1	0.07733814781947568
1	1	0.11171174477694623
1	0	0.8741319901679403
1	1	0.17782847854771922
1	0	0.9096618239275452
1	1	0.15427308361825065
1	1	0.11472386098959275
1	1	0.10158139036602687
1	1	0.0900933522810794
1	1	0.08945931469269663
1	1	0.13529335055653224
1	1	0.11459244304773597
1	1	0.09414631637163706
1	1	0.2612483568958335
1	0	0.9250070664580198
1	1	0.12202690970050789
1	1	0.10196376589070111
1	1	0.2871447925252335
1	1	0.0971467329049408
1	0	0.9218918786961471
1	1	0.07679793950965286
1	1	0.14041444127241065
1	1	0.15226625495748292
1	1	0.07928784231252428
1	1	0.12032732767092447
1	1	0.11780597941449067
1	1	0.09061031504178507
1	1	0.07775808397737549
1	1	0.08495170251808015
1	1	0.17674709578979275
1	1	0.12247621169876388
1	1	0.08539038290096646
1	1	0.16910772680323027
1	0	0.8839700211364129
1	1	0.15010235005025407
1	0	0.8835634727857592
1	0	0.9093060166981191
1	1	0.22327175651762132
1	1	0.2504647239942387
1	1	0.10423977373922555
1	1	0.17705561336522047
1	1	0.0790395036200805
1	1	0.10551386494244708
1	1	0.0827411538732088
1	1	0.11870296411285641
1	1	0.10997358896258569
1	1	0.09056441706995355
1	1	0.30908708510108307
1	0	0.8813244398636826
1	1	0.10772809233919467
1	0	0.923734368834099
1	1	0.09844091350028006
1	1	0.20554991765977904
1	1	0.19667314393489366
1	1	0.14114638083442976
1	1	0.07484870349606465
1	1	0.19039012893371277
0	0	0.9094732763128539
1	1	0.1140119322728359
1	1	0.09804005538173843
1	1	0.10412633743128485
1	1	0.07728250610511211
1	1	0.08514958413091511
1	1	0.08212899517291317
1	1	0.09542176921350676
1	1	0.07284946246491886
1	1	0.08562659339569789
1	1	0.075441005205789
1	1	0.10052035726654829
1	1	0.14953239004211127
1	1	0.08883884472115178
1	1	0.1335284145350435
1	1	0.07833919171148396
