true_y	pred_y	pred_probe
1	1	0.09032400925690054
1	1	0.08620183089109656
1	1	0.09170125466278156
1	1	0.0979900270879871
1	1	0.163597989575328
1	0	0.6428285466273858
1	0	0.758042578342895
1	0	0.6805194510777206
1	1	0.36834129777736846
1	0	0.8407107138396485
1	1	0.33716758988735573
1	0	0.792369120312997
1	1	0.48164270637217943
1	1	0.1995586155457746
1	1	0.22536507536845174
1	1	0.31957667785132315
1	1	0.08410665593643551
1	1	0.07997032439016649
1	1	0.22165382944489054
1	1	0.07980655657172442
1	1	0.08117408451135566
1	0	0.5956237432122156
1	0	0.7430088497996309
1	1	0.39824141804572166
1	1	0.4243565964036695
1	1	0.14301063442613904
1	1	0.15435346293848695
1	1	0.10489188507257818
1	1	0.1558593308158237
1	1	0.09514646684956807
1	1	0.25318932482813106
1	0	0.6844845699602002
1	0	0.7205918629700951
1	0	0.5308235832356798
1	1	0.10831157432315064
1	1	0.11227693500601332
1	1	0.16877764610466706
1	1	0.11360633045729418
1	1	0.0903428197389321
1	1	0.08612287336672975
1	1	0.07659271780360688
1	1	0.07994941575789327
1	1	0.07602142254999411
1	1	0.08012300134973516
1	1	0.07684140525744487
1	1	0.07747431930910742
1	1	0.07866247580369523
1	1	0.08564511948594611
1	1	0.11424268219718281
1	1	0.08653812632678881
1	1	0.11506552919991186
1	1	0.0793487992750821
1	1	0.0882374919403286
1	1	0.23449355233871316
1	1	0.08528839378846009
1	1	0.08624157811048871
1	1	0.07937185830775995
1	1	0.14253202070068482
1	1	0.08834128549998421
1	1	0.0869847243973838
1	1	0.09200780119923868
1	1	0.09244194592455901
1	1	0.07921176218899484
1	1	0.08061882600412573
1	1	0.08529739307874296
1	1	0.07904633501876324
1	1	0.3059523804449368
1	1	0.10349463237416168
1	1	0.1682896018905906
1	1	0.08351210072689308
1	1	0.07865914378572691
1	1	0.07703037965589776
1	1	0.07553714065507344
1	1	0.08219603769225059
1	1	0.16113567252448158
1	1	0.13718376134828547
1	1	0.26304057435082695
1	1	0.13304744585196382
1	1	0.2815671507449785
1	1	0.1299689059812148
1	1	0.08865909001339167
1	1	0.10189845523350172
1	1	0.20832067748030536
1	1	0.09821255170883691
1	1	0.11719949325440648
1	1	0.1739055903779917
1	1	0.15740841894236024
1	1	0.46359063136098255
1	1	0.27073062504530854
1	1	0.14812169334530334
1	1	0.07553507525319614
1	1	0.4157698800690054
1	1	0.08853935138364966
1	1	0.09641329513050534
1	1	0.3847807637090256
1	1	0.1868775973299711
1	1	0.3488800683016473
1	0	0.7588605722903106
1	1	0.1381809715225789
1	1	0.09558080849788098
1	1	0.08379787997984034
1	1	0.08189313299024126
1	1	0.08577372239228709
1	1	0.27880402832554974
1	1	0.1199647027906734
1	1	0.19636212965526822
1	1	0.18543307958038857
1	1	0.11169364410162952
1	1	0.1427025543803062
1	1	0.11751486949295542
1	1	0.09063400808042976
1	1	0.07728809597001784
1	1	0.0809001569610992
1	1	0.14257090589882593
1	0	0.5275708152695455
1	1	0.22682268652806514
1	0	0.7938611874105354
1	1	0.4844149021365671
1	1	0.22559901250472214
1	1	0.2073220729100308
1	1	0.26030476293315896
1	1	0.27478102037118257
1	1	0.21259660636203426
1	1	0.09032822093697057
1	1	0.09175571044396102
1	0	0.5082605815756835
1	1	0.18844008943111257
1	1	0.37383565573513344
1	1	0.3193789278430026
1	0	0.8661957351717956
1	1	0.07802488427738907
1	0	0.6205399829505793
1	1	0.11009043000516261
1	1	0.18361991811635736
1	1	0.29468021171062586
1	1	0.11288617789306266
1	1	0.13659313905230008
1	1	0.17395460390838036
1	1	0.08761977879520522
1	1	0.14218922365475095
1	1	0.12210653843052999
1	1	0.127269828619339
1	1	0.4467732691885309
1	0	0.733795466615359
1	1	0.3484701000387602
1	1	0.24956346438548105
0	0	0.7749555685204614
1	0	0.5105616129481173
1	0	0.5618176525830165
1	0	0.6871315573162425
1	0	0.8125362162710132
1	1	0.16948281920541408
1	1	0.1656341816801361
1	1	0.08201972395320145
1	1	0.07612951902405907
1	1	0.07367462933442281
1	1	0.07735958483831662
1	1	0.07189411132737678
1	1	0.08144272835311117
1	1	0.16903987023937883
1	1	0.08360560399508432
1	1	0.07607496733449237
1	1	0.07645728727487644
1	1	0.07451065071756369
1	1	0.07508655712985801
1	1	0.07493579382770965
1	1	0.07463275109113265
1	1	0.08105891586841563
1	1	0.08517576342685196
1	1	0.08961445548225644
1	1	0.07702627647639715
1	1	0.07373397446967977
1	1	0.07734000154095466
1	1	0.10915465699355331
1	1	0.07725556297081715
1	1	0.07861620816906545
1	1	0.07815122460228896
1	1	0.07576140460243774
1	1	0.07445226529760551
1	1	0.07377072921231154
1	1	0.07312731753364177
1	1	0.07264409890897605
1	1	0.07398119037421225
1	1	0.0730579307356124
1	1	0.0741725556388807
1	1	0.07236660851958687
1	1	0.0718710923249325
1	1	0.07257459254660248
1	1	0.07497060056763383
1	1	0.07458066785120265
1	1	0.0776387834429878
1	1	0.07830624921019202
1	1	0.07499915132787005
1	1	0.07290304044327622
1	1	0.07497628960460934
1	1	0.07331212067886461
1	1	0.07361614523980387
1	1	0.0758843277091864
1	1	0.08408187345947005
1	1	0.07308606603310419
1	1	0.07720065485661187
1	1	0.07490975924379817
1	1	0.07295984019687574
1	1	0.07562691498666874
1	1	0.07587182454073982
1	1	0.0800893580017007
1	1	0.08826549259479832
1	1	0.07744524389580298
1	1	0.0730694551257639
1	1	0.08664486134645244
1	1	0.07768820671318921
1	1	0.08258606534208501
1	1	0.07740347460093444
1	1	0.07443539610179395
1	1	0.07441280202273826
1	1	0.0741634299971825
1	1	0.07376118286384181
1	1	0.07217217030471601
1	1	0.07315886926001625
1	1	0.18946050252806523
1	1	0.1565085789896713
1	1	0.08732429294927457
1	1	0.11925785936938094
1	1	0.07332246950211674
1	1	0.1343919017252292
1	1	0.08224210918180119
0	1	0.4062010605091416
1	1	0.11241511709057972
1	1	0.07506757101461592
1	1	0.0746945448559787
1	1	0.07266577692006371
1	1	0.07372295159064213
1	1	0.0727179584503721
1	1	0.0728235547314443
1	1	0.07233288810512739
1	1	0.07216843727733668
1	1	0.07364682726697214
1	1	0.08213813339592424
1	1	0.07626667303623136
1	1	0.07677977904506517
1	1	0.07844144659761676
1	1	0.0716610266716533
1	1	0.07195199544017439
1	1	0.07212626628011132
1	1	0.07250218511501516
1	1	0.0716899028963972
1	1	0.07209271421619312
1	1	0.07461218298993033
1	1	0.07345086732020834
1	1	0.07445428530577813
1	1	0.07207480809806466
1	1	0.07320711419288761
1	1	0.07222993786992016
1	1	0.07235955793119886
1	1	0.077200455525824
1	1	0.0804561834982499
1	1	0.08583377338221287
1	1	0.07360974618343807
1	1	0.08086328024584932
1	1	0.07357371488173237
1	1	0.08793144228436844
1	1	0.08713834840807178
1	1	0.3630409420501287
1	1	0.07807728791914303
1	1	0.09970972624828156
1	1	0.07753547451437448
1	1	0.07533576365147343
1	1	0.0966380612203186
1	1	0.08147809517107751
1	1	0.07359906261546623
1	1	0.07915959677401552
1	1	0.08301246530499329
1	1	0.0788355521999814
1	1	0.0747572659301764
1	1	0.07661881638285717
1	1	0.07507537691987876
1	1	0.07344441367311128
1	1	0.07325304061279758
1	1	0.07351629983513963
1	1	0.07809309196792047
1	1	0.07241706834876571
1	1	0.07484468623160567
1	1	0.0739082877754087
1	1	0.07499754931937352
1	1	0.07343031243073239
1	1	0.07828242260114926
1	1	0.07720692197223489
1	1	0.07722918657219235
1	1	0.0728917917782399
1	1	0.07380589986489772
1	1	0.07218101404700161
1	1	0.07417281418303068
1	1	0.07405866526002236
1	1	0.07347301756563351
1	1	0.07340933771928237
1	1	0.07273385687423994
1	1	0.07260821344422363
1	1	0.07231276744407067
1	1	0.07344224426803347
1	1	0.07229853775100181
1	1	0.07407200128221836
1	1	0.07445948935536861
1	1	0.07268335330019404
1	1	0.07301918920057993
1	1	0.07255062017422476
1	1	0.07278328876403306
1	1	0.07294850224878568
1	1	0.07293502234556626
1	1	0.07508604970151167
1	1	0.07673312934127796
1	1	0.07330061924161202
1	1	0.07254967749828334
1	1	0.07371479543020076
1	1	0.07577192668268451
1	1	0.07337001706124402
1	1	0.07371357645005883
1	1	0.077379578939062
1	1	0.08462617050148369
1	1	0.07679715489456573
1	1	0.07988157189781087
1	1	0.08533247368794272
1	1	0.0743429598333365
1	1	0.07279424767840958
1	1	0.07914574887218762
1	1	0.08439890724461152
1	1	0.0749393064245929
1	1	0.11308967372687884
1	1	0.10662620141368995
1	1	0.12175557543329651
1	1	0.17422376932175887
1	1	0.20323316271344116
1	1	0.13568289344947082
1	1	0.17584606745735798
1	1	0.25712769252627576
1	1	0.09484000528210279
1	1	0.09878569472400567
1	1	0.11392656682304525
1	1	0.09875690842330243
1	1	0.14627323039160933
1	1	0.2270880773323556
1	1	0.12326101294735481
1	1	0.13465619369429005
1	1	0.1719458256305353
1	1	0.3111386805844035
1	1	0.08282690876392573
1	1	0.26420299667288005
1	1	0.2430778059942592
1	1	0.2760504964196814
1	1	0.07856202388840916
1	1	0.0810487709947173
1	1	0.08105656386182236
1	1	0.07957057477194429
1	1	0.08473753076169077
1	1	0.10711693867855965
1	1	0.07698841289509128
1	1	0.07694250896828358
1	1	0.08226167764020043
1	1	0.15637095750512597
1	1	0.09493937607289771
1	1	0.1073680210147141
1	1	0.09320017515706669
1	1	0.4120984629409705
1	0	0.7544382352757915
1	0	0.5803155831866817
1	1	0.17525604984828913
1	1	0.20021260277303643
1	1	0.3337174622210929
1	1	0.10328864966178597
1	1	0.1720403309259978
1	1	0.09786911720655944
1	1	0.08892939573068337
1	1	0.12960255274749566
1	1	0.09448159032043235
1	1	0.08164782585047958
1	1	0.12532621795648768
1	1	0.08093189664060074
1	1	0.0724695515851369
1	1	0.11134356461572326
1	1	0.0779873425885762
1	1	0.07728190003872859
1	1	0.18963937388458463
1	1	0.13761303114929135
1	1	0.4864106815535736
1	1	0.16290467572184375
1	1	0.31432471256556815
1	1	0.31952926680517113
1	1	0.14140018859076953
1	1	0.1313061913986462
1	1	0.10271734645884834
1	1	0.11249512946816465
1	1	0.20569757274620926
1	0	0.5605367943818873
1	0	0.5440775514329848
1	0	0.6696268498224116
1	1	0.32980297366378175
1	1	0.4933344881167019
1	1	0.08040102911475233
1	1	0.13563811932949854
1	1	0.0854845488644097
1	1	0.07267762382206322
1	1	0.0767815189693899
1	1	0.10514410467000068
1	0	0.636133713098568
1	0	0.5457391423867102
1	1	0.19395432761264275
1	1	0.18974575461784038
1	1	0.2299613172592193
1	1	0.07607890239621484
1	1	0.07363677629653831
1	1	0.07940204385533489
1	1	0.08347832935961175
1	1	0.07304127612505362
1	1	0.07462196649561426
1	1	0.0764425427303842
1	1	0.07478415489648482
1	1	0.1100690734262767
1	1	0.11693373074730729
1	1	0.2742011470985364
1	1	0.31641755049075027
1	1	0.16485029386424388
1	1	0.17896283591197826
1	1	0.14920367287000136
1	1	0.15822100939316186
1	1	0.26591136144947736
